Q39803	2	163278	Mario_Vargas_Llosa	156	0.21363636363636362	4	[1;2;3]	[1]	[1;2]	[1;2]	[1;2;3]
Q9181	8	1436	Abraham	195	0.02727272727272727	4	[3;2;1;61;6;10;4;5;7]	[]	[]	[3;2]	[3;2;1]
Q20875	6	46721	Edward_VII	157	0.03636363636363636	4	[1;2;3;4;5]	[]	[1]	[1;2]	[1;2;3]
Q8016	5	33265	Winston_Churchill	8	0.05909090909090909	4	[1;2;3;4;5;11;7;8;10;90;33;1000;45]	[]	[1]	[1]	[1;2;3]
Q49074	2	16861	Kurt_Vonnegut	194	0.21363636363636362	4	[1;5;3;2;14]	[]	[1]	[1;5]	[1;5;3;2;14]
Q7346	1	53536	John_Coltrane	182	0.3	4	[1;2;5]	[1]	[1]	[1;2]	[1;2]
Q10390	4	43715	John_McCain	119	0.10909090909090909	4	[1;2;5;3;9;14;20;25;365;173]	[]	[1]	[1;2]	[1;2;5]
Q38337	2	157272	Alexandre_Dumas	137	0.21363636363636362	4	[4;3;1;40;100000;100;200]	[]	[]	[4;3]	[4;3;1;40]
Q76343	7	148301	Otto_von_Habsburg	193	0.00909090909090909	4	[1;3;40]	[]	[1]	[1;3;40]	[1;3;40]
Q4605	1	44608	Sarah_Bernhardt	146	0.3	4	[1;2;5;25]	[1]	[1]	[1;2]	[1;2;5]
Q228546	3	79500	Alphonse_Daudet	189	0.16818181818181818	4	[1;3]	[]	[1;3]	[1;3]	[1;3]
Q7374	1	808	Alfred_Hitchcock	196	0.3	4	[1;2;3;5;4;39;9]	[]	[1;2]	[1;2]	[1;2;3]
Q183713	3	57215	Th%C3%A9ophile_Gautier	134	0.16818181818181818	4	[1;2;3]	[]	[]	[1;2;3]	[1;2;3]
Q151509	45	184236	Ibn_Saud	199	0.004545454545454545	4	[2;45;1;10]	[]	[]	[2]	[2;45;1;10]
Q36661	2	14236	Henrik_Ibsen	43	0.21363636363636362	4	[1]	[1]	[1]	[1]	[1]
Q868	1	308	Aristotle	167	0.3	4	[1;2;3;4;6;17]	[1]	[1]	[1;2]	[1;2]
Q2105	3	39764	Jacques_Chirac	152	0.16818181818181818	4	[2;1;95;4590;7;72;88;30;747]	[]	[]	[2]	[2;1]
Q9957	41	163029	Hongwu_Emperor	176	0.004545454545454545	4	[1;10;2;5;1000]	[1]	[1]	[1]	[1]
Q40904	2	33130	Werner_Heisenberg	142	0.21363636363636362	4	[1;2;3;10;18]	[]	[1;2]	[1;2;3]	[1;2;3]
Q45909	1	170666	John_Cale	24	0.3	4	[2;1;3;5]	[]	[2;1]	[2;1]	[2;1]
Q43523	1	230776	Gerhart_Hauptmann	185	0.3	4	[1;3;93]	[]	[1;3;93]	[1;3;93]	[1;3;93]
