Q160528,Burt_Lancaster,5
Q11881,John_Tyler,4
Q235845,Marcheline_Bertrand,2
Q8479,Peter_the_Great,7
Q95055,Jane_Wyman,2
Q7738,Louis_XV_of_France,13
Q456055,Tina_Louise,1
Q533883,Tricia_Leigh_Fisher,1
Q57464,Abdullah_II_of_Jordan,4
Q797848,Babur,8
Q469945,Naseeruddin_Shah,3
Q6882,James_Joyce,1
Q5879,Johann_Wolfgang_von_Goethe,1
Q81794,Akhenaten,9
Q857921,Cyclops_(comics),2
Q47231,Odysseus,4
Q535,Victor_Hugo,4
Q47152,Mary_Shelley,1
Q57410,Shimon_Peres,3
Q819016,Carlos_Santana,1
Q132545,Henry_II_of_France,13
Q35498,Chester_A._Arthur,1
Q250165,Sarojini_Naidu,1
Q314954,Matthew_Macfadyen,2
Q1682604,Jane_Hawking,3
Q2824471,Aditya_Pancholi,1
Q2646553,N._T._Rama_Rao,3
Q360518,Rikishi_(wrestler),2
